positive_sample_id,negative_sample_id,matching_distance,diff_luminance_mean,diff_Lab_a_mean,diff_Lab_b_mean,diff_ROI_short_side,diff_ROI_aspect_ratio,diff_foreground_ratio,diff_original_pixel_count,diff_blur_laplacian
stained_coating::中医舌诊染苔数据/染苔/215_巧克力.JPG,stained_coating::中医舌诊染苔数据/非染苔/277.JPG,1.1223277818699866,-0.4729180341112327,0.1386140909445927,0.899971854234808,0.25176426250842426,0.02147890399145766,-0.04879154872105074,0.2608131692242508,-0.2693589922127262
stained_coating::中医舌诊染苔数据/染苔/217_橘子味糖果.JPG,stained_coating::中医舌诊染苔数据/非染苔/1005.JPG,0.4259214407945623,0.06071256487032861,-0.22085950157489195,-0.016038791319084672,-0.18602581618678013,0.24853781027943633,0.13980050304577152,-0.06187294040914665,-0.09453997619692828
stained_coating::中医舌诊染苔数据/染苔/218_橘子味芬达.JPG,stained_coating::中医舌诊染苔数据/非染苔/289.JPG,1.0668640024272906,-0.05564304705621692,-0.8097531747078947,-0.42375763925071863,-0.26994723702292156,0.4615574259165115,0.08875177313952454,-0.057231151188341045,-0.05265795400396417
stained_coating::中医舌诊染苔数据/染苔/21_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/144.JPG,1.3179078786018708,0.663703300564485,0.6054337428317912,0.46123350514086187,-0.2657511659811145,-0.6850829748139958,-0.39940521684228925,-0.11532340702474642,0.06562287732115984
stained_coating::中医舌诊染苔数据/染苔/227_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/325.JPG,1.0376147615521354,-0.04002946238425098,-0.6227985647457044,-0.24554108939878366,0.29512366327376394,0.6084127361583715,0.26152356411541194,-0.032587470234246185,-0.31646959530408864
stained_coating::中医舌诊染苔数据/染苔/228_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/654.JPG,0.4517987201877018,-0.09431508373155362,0.1190782516218668,0.1071315742836153,0.19301926792312524,0.036890724789768736,0.35291332093943906,0.0005490146531047513,0.08002791667575987
stained_coating::中医舌诊染苔数据/染苔/229_芬达.JPG,stained_coating::中医舌诊染苔数据/非染苔/268.JPG,1.2702205260348842,0.23154508841084664,-0.21383498663878606,0.11312378892269931,1.1818933434423249,0.10962760301745478,-0.009919211100914205,0.291471505704443,-0.085910113834195
stained_coating::中医舌诊染苔数据/染苔/231_德芙巧克力.JPG,stained_coating::中医舌诊染苔数据/非染苔/889.JPG,1.1769005755350195,-0.8363857431404238,-0.2641833654981737,0.41063393383036684,0.5231101898786148,0.31551445213293494,0.23632660945436434,0.11801397443199557,0.06457221066479968
stained_coating::中医舌诊染苔数据/染苔/234_黄色彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/261.JPG,1.0781485751720656,-0.45187399605280903,-0.14595895145422144,-0.05209052790080193,0.5496853064767262,0.5846987480083631,-0.42134728488779727,0.18843488397773273,-0.2777210852082379
stained_coating::中医舌诊染苔数据/染苔/236_巧克力.JPG,stained_coating::中医舌诊染苔数据/非染苔/303.JPG,0.8518055596204548,0.2163591627515391,-0.36480448692071676,0.4192253273107864,-0.25875771424476934,0.4263323794764216,0.25127604080264876,-0.23288067511200555,-0.061978426602830816
stained_coating::中医舌诊染苔数据/染苔/23_蓝莓干.JPG,stained_coating::中医舌诊染苔数据/非染苔/280.JPG,1.429386506997479,-0.02654596710240409,0.2340560028196973,0.7729153725985776,-0.6909530315508976,-0.6337826180355328,0.18233675812528782,-0.3345141006606745,0.6049940799083164
stained_coating::中医舌诊染苔数据/染苔/240_柠檬味糖果.JPG,stained_coating::中医舌诊染苔数据/非染苔/283.JPG,1.395238131699572,0.40402070591976025,-0.5777426490584363,0.7875796917524557,0.5133193574477317,-0.5475142015049369,0.03206847185748485,0.4615520913624171,-0.22816899532193552
stained_coating::中医舌诊染苔数据/染苔/245_巧克力.JPG,stained_coating::中医舌诊染苔数据/非染苔/305.JPG,1.3125590541743082,-0.2592970024348613,-1.049409645458582,-0.19318367869087447,-0.03216987798718754,-0.5365187981666458,0.12860488173268225,0.4248608574761405,0.17624560100176417
stained_coating::中医舌诊染苔数据/染苔/246_蓝莓干.JPG,stained_coating::中医舌诊染苔数据/非染苔/287.JPG,1.365599343819792,-0.46628296556682475,0.03511080939682343,0.5288295892657785,-1.0000635982973518,-0.26701021633456057,0.1437803991010077,-0.33347002775852314,0.40404398473229425
stained_coating::中医舌诊染苔数据/染苔/247_火龙果.JPG,stained_coating::中医舌诊染苔数据/非染苔/18.JPG,1.0901766319998025,0.17027247774779364,0.06256100295253608,-0.17554488477807084,-0.16224808028320692,-0.16524010813200235,-0.08991770447879399,-1.0297141250029869,-0.05231998583163244
stained_coating::中医舌诊染苔数据/染苔/248_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/392.JPG,0.5530600718125895,0.19141889369778609,-0.06584542757195533,-0.18192427883900186,0.41680972348616896,-0.01343184968515626,0.175222224740892,-0.1593399645251068,-0.04241902979850731
stained_coating::中医舌诊染苔数据/染苔/249_巧克力.JPG,stained_coating::中医舌诊染苔数据/非染苔/269.JPG,1.358249187931312,-0.8671917783978937,-0.6506679888423126,0.045924019232761765,-0.15945069958866867,-0.6019090649629705,0.13908422490860017,0.2327294653116309,-0.45399884914171246
stained_coating::中医舌诊染苔数据/染苔/24_牛奶巧克力4.JPG,stained_coating::中医舌诊染苔数据/非染苔/677.JPG,0.5412886051851955,0.3433290347584723,-0.1490555329306845,-0.19324230233734913,0.13427427333782627,-0.09751199023052637,-0.08058658974056676,0.11589527897325674,0.2609488567360228
stained_coating::中医舌诊染苔数据/染苔/259_橘子味糖果.JPG,stained_coating::中医舌诊染苔数据/非染苔/590.JPG,0.82187421317251,0.2413935345163185,0.19046818897404455,0.10395616952879633,0.2531629528556933,-0.06476356832631106,-0.3654636232472843,0.5170003735091306,0.3177774708359842
stained_coating::中医舌诊染苔数据/染苔/265_奥利奥饼干.JPG,stained_coating::中医舌诊染苔数据/非染苔/259.JPG,1.4557437199541778,-0.3646954865478125,-0.34696302986608973,0.35755304141979016,0.04615678145987778,0.1026720106100471,1.1913969669167694,0.23951808204705896,0.49848954263039347
stained_coating::中医舌诊染苔数据/染苔/268_奥利奥饼干.JPG,stained_coating::中医舌诊染苔数据/非染苔/592.JPG,1.4943295282703466,-0.6162317702117144,0.1379651590169887,0.15168373385302475,-0.002797380694538054,-0.11658815312901805,1.2455035967950678,0.43015671699624136,0.2476331371788006
stained_coating::中医舌诊染苔数据/染苔/269_彩虹糖.JPG,stained_coating::中医舌诊染苔数据/非染苔/282.JPG,1.4575187233968263,-0.5300512579601488,0.5837647380377335,0.4680978556636893,0.03636594902899465,-1.0915047768026487,0.05820162595154843,-0.19015511523868173,-0.22640243812147975
stained_coating::中医舌诊染苔数据/染苔/270_牛奶.JPG,stained_coating::中医舌诊染苔数据/非染苔/672.JPG,1.4346477653104928,0.4725055397567547,0.22737833746876535,-0.08780444176017599,0.08112404014160338,0.3623770048687883,1.2693355655790675,-0.11620791842243255,0.11369668056771337
